"match_id","time","home_fault","card","away_fault"
228820,"86","","yellow card","Amalfitano R."
228820,"89","","yellow card","Lautoa W."
228821,"43","Deaux L.","yellow card",""
228821,"43","","yellow card","Said W."
228821,"72","","yellow card","Reynet B."
228821,"75","","yellow card","Amian Adou K."
228821,"81","","red card","Diakite B."
228822,"76","","yellow card","Silva Ad."
228822,"90+1","","yellow card","Dias G."
243187,"64","","red card","Polter S."
243187,"86","","yellow card","Schlotterbeck K."
243188,"31","Boateng J.","yellow card",""
243188,"59","","red card","Ehizibue K."
243188,"67","Hernandez L.","yellow card",""
243188,"74","Martinez J.","yellow card",""
243188,"83","Cuisance M.","yellow card",""
243190,"12","Frantz M.","yellow card",""
243190,"90+3","","yellow card","Finnbogason A."
243191,"45+1","Selke D.","yellow card",""
243191,"45+1","","yellow card","Gjasula K."
243191,"50","","yellow card","Strohdiek C."
243191,"76","","yellow card","Vasiliadis S."
243191,"82","Klunter L.","yellow card",""
243191,"90+3","","yellow card","Ritter M."
243191,"90+3","Ibisevic V.","yellow card",""
243191,"90+4","Dilrosun J.","yellow card",""
243193,"29","","yellow card","Konate I."
243193,"43","","yellow card","Laimer K."
243193,"64","","red card","Laimer K."
261939,"45+2","","yellow card","Aidoo J."
261939,"63","","yellow card","Aspas I."
261939,"75","Koke","yellow card",""
261939,"77","","yellow card","Blanco R."
261939,"81","Saul","yellow card",""
261939,"90+1","","yellow card","Cheikh P."
261939,"90+6","","yellow card","Olaza L."
261939,"90+6","Costa D.","yellow card",""
261942,"21","","yellow card","Suarez L."
261942,"45+4","","yellow card","Pique G."
261942,"48","Soldado R.","yellow card",""
261942,"49","Herrera Y.","yellow card",""
261942,"87","Fernandez C.","yellow card",""
261943,"36","","yellow card","Leon P."
261943,"81","","yellow card","Dmitrovic M."
261947,"40","Quintilla X.","yellow card",""
261947,"45+3","Iborra","yellow card",""
261947,"60","","yellow card","Barba F."
271129,"24","","yellow card","Orgill D."
271129,"25","","yellow card","Karayel C."
271129,"44","","yellow card","Canteros H."
271129,"62","Luiz Gustavo","yellow card",""
271129,"80","Jorgensen M.","yellow card",""
271132,"55","","yellow card","Ozturk B."
271132,"64","","yellow card","Sangare N."
271132,"71","Thiam M.","yellow card",""
271132,"87","","yellow card","Charles"
271132,"90+1","Kara A.","yellow card",""
271133,"21","Subasi K. Y.","yellow card",""
271133,"39","Adebayor E.","yellow card",""
271133,"45+1","","yellow card","Sapunaru C."
276285,"28","Kurt S.","yellow card",""
276285,"44","","yellow card","Altiparmak B."
276285,"46","","yellow card","Latovlevici I."
276285,"54","Yurt K.","yellow card",""
276285,"78","","red card","Altiparmak B."
276285,"82","Ozturk E.","yellow card",""
276285,"87","","yellow card","Akgun A."
276285,"90+5","Bilgic H.","yellow card",""
276287,"24","Kappel L.","yellow card",""
276287,"61","","yellow card","Kone F."
276287,"67","Bardakci A.","yellow card",""
276287,"72","","yellow card","Utlu U."
276287,"78","","red card","Utlu U."
276292,"32","Zeren B.","yellow card",""
276292,"63","Yildirim O.","yellow card",""
276292,"67","Iyican A. E.","yellow card",""
276292,"76","Yigit M.","yellow card",""
276292,"90","Mele S.","yellow card",""
276292,"90+6","","yellow card",""
276292,"90+7","","yellow card",""
276293,"34","Ogur B.","yellow card",""
276293,"46","","yellow card","Dodo"
276293,"51","","yellow card","Kisa B."
276293,"59","Suzen G.","yellow card",""
276293,"73","","yellow card","Keskin S."
278730,"48","Conti A.","yellow card",""
278730,"82","","yellow card","D'Ambrosio D."
278730,"88","Rebic A.","yellow card",""
278734,"16","","yellow card","Kumbulla M."
278734,"28","","yellow card","Rrahmani A."
278734,"34","","yellow card","Faraoni D."
278734,"90+4","","red card","Kumbulla M."
278739,"11","","yellow card","Mateju A."
278739,"15","","yellow card","Bisoli D."
278739,"21","Jajalo M.","yellow card",""
278739,"45+2","Becao R.","yellow card",""
278739,"57","Pussetto I.","yellow card",""
278739,"61","","yellow card","Chancellor J."
278739,"82","Okaka S.","yellow card",""
278739,"85","","yellow card","Aye F."
224474,"11","Maitland-Niles A.","yellow card",""
224474,"35","Xhaka G.","yellow card",""
224474,"41","Maitland-Niles A.","red card",""
224474,"44","Guendouzi M.","yellow card",""
224474,"83","","yellow card","Engels B."
224474,"85","Pepe N.","yellow card",""
224474,"90+2","Leno B.","yellow card",""
224474,"90+5","Aubameyang P.","yellow card",""
224476,"20","Tomori F.","yellow card",""
224476,"57","","yellow card","Alexander-Arnold T."
224476,"78","","yellow card","Fabinho"
224476,"84","Kovacic M.","yellow card",""
224476,"86","","yellow card","Milner J."
224476,"90+4","Alonso M.","yellow card",""
224477,"44","","yellow card","Coady C."
224477,"45","McArthur J.","yellow card",""
224477,"48","","yellow card","Saiss R."
224477,"62","Ayew J.","yellow card",""
224477,"73","","red card","Saiss R."
224483,"14","Ogbonna A.","yellow card",""
224483,"48","","yellow card","Mata J."
224483,"74","Noble M.","yellow card",""
224483,"83","","yellow card","Young A."
228816,"75","Ait Nouri R.","yellow card",""
228816,"77","","yellow card","Trauco M."
228823,"5","Raphinha","yellow card",""
228823,"10","","yellow card","Celik Z."
228823,"42","Mendy E.","yellow card",""
228825,"33","","yellow card","Diallo A."
228825,"75","Kone Y.","yellow card",""
243186,"2","Lainer S.","yellow card",""
243186,"35","","yellow card","Bodzek A."
243186,"49","","yellow card","Zimmermann M."
243186,"65","","yellow card","Ayhan K."
243186,"77","Zakaria D.","yellow card",""
243189,"32","","yellow card","Hummels M."
243189,"65","Toure A.","yellow card",""
243189,"87","","yellow card","Hakimi A."
243189,"90+1","Chandler T.","yellow card",""
261938,"7","","yellow card","Ely R."
261938,"15","","yellow card","Vidal A."
261938,"37","","yellow card","Duarte R."
261938,"70","","yellow card","Laguardia V."
261938,"86","Simon U.","yellow card",""
261940,"27","Granero E.","yellow card",""
261941,"32","","yellow card","Sastre J."
261941,"45+2","Mata J.","yellow card",""
261941,"48","Cabrera L.","yellow card",""
261941,"59","Suarez D.","yellow card",""
261941,"60","","yellow card","Fabricio"
261941,"61","Jason","yellow card",""
261941,"79","","yellow card","Febas A."
261941,"87","","yellow card","Agbenyenu L."
261941,"87","","yellow card","Baba I."
261945,"20","","yellow card","Carvajal D."
261945,"26","Banega E.","yellow card",""
261945,"53","Jordan J.","yellow card",""
261945,"62","","yellow card","Ramos S."
261945,"90+5","de Jong L.","yellow card",""
261946,"23","","yellow card","Recio"
261946,"41","","yellow card","Siovas D."
261946,"59","Kondogbia G.","yellow card",""
261946,"85","Torres F.","yellow card",""
261946,"87","","yellow card","Soriano J."
261946,"88","","yellow card","Perez R."
261946,"90+1","Gabriel","yellow card",""
271130,"23","Candeias D.","yellow card",""
271130,"51","","yellow card","Djalma"
271130,"63","Polomat P.","yellow card",""
271130,"72","","yellow card","Welinton"
271130,"74","","yellow card","Bakasetas A."
271130,"88","Baiano Fabricio","yellow card",""
271134,"60","Yan","yellow card",""
271134,"70","","yellow card","Diarra S."
271134,"73","Attamah J.","yellow card",""
271134,"75","","yellow card","Ceylan O."
271136,"32","Acquah A.","yellow card",""
271136,"62","","yellow card","Bayram O."
271136,"77","","yellow card","Buyuk A."
271136,"90+1","","yellow card","Ozbayrakli S."
276286,"33","Yalciner T.","yellow card",""
276286,"45","","yellow card","Aabid R."
276286,"54","Vrsajevic A.","yellow card",""
276286,"59","","yellow card","Barbosa H."
276286,"66","Ceviker A.","yellow card",""
276286,"69","Nizam M.","yellow card",""
276286,"75","","yellow card","Ilgaz S."
276286,"89","Reis M.","yellow card",""
276286,"90+5","Cikalleshi S.","yellow card",""
276289,"21","","yellow card","Sonmez Halil I."
276289,"50","Sertel C.","yellow card",""
276289,"55","","yellow card","Guzel G."
276289,"68","","yellow card","Dogan M."
276289,"71","Gural E.","yellow card",""
276289,"71","","yellow card","Koc A."
276289,"72","Aslantas H.","yellow card",""
276289,"75","","yellow card","Colak H."
276290,"12","Erturk Himmet M.","yellow card",""
276290,"29","","yellow card","Dobrovoljc G."
276290,"59","","yellow card","Basdas B."
276290,"78","Akca M.","yellow card",""
276290,"90+1","","yellow card","Ozer A."
278731,"1","","yellow card","Pezzella G."
278731,"8","Pasalic M.","yellow card",""
278731,"46","","yellow card","Lirola P."
278731,"53","","yellow card","Milenkovic N."
278731,"76","De Roon M.","yellow card",""
278731,"88","","yellow card","Boateng K."
278731,"90","","yellow card","Dragowski B."
278732,"13","","yellow card","Florenzi A."
278732,"15","Poli A.","yellow card",""
278732,"41","Dijks M.","yellow card",""
278732,"56","Tomiyasu T.","yellow card",""
278732,"59","","yellow card","Zaniolo N."
278732,"62","","yellow card","Dzeko E."
278732,"64","","yellow card","Veretout J."
278732,"71","","yellow card","Mancini G."
278732,"85","","red card","Mancini G."
278735,"24","","yellow card","Kulusevski D."
278735,"47","Lucas Leiva","yellow card",""
278735,"61","","yellow card","Barilla A."
278735,"90+1","","yellow card","Iacoponi S."
278736,"22","","yellow card","Ghoulam F."
278736,"37","Tachtsidis P.","yellow card",""
278736,"38","Gabriel","yellow card",""
278736,"45+1","","yellow card","Elmas E."
278736,"49","Tabanelli A.","yellow card",""
278736,"53","","yellow card","Ruiz F."
278737,"59","","yellow card","Zaza S."
278737,"78","Rigoni E.","yellow card",""
278737,"80","Quagliarella F.","yellow card",""
278738,"5","Traore H.","yellow card",""
278738,"16","Ferrari G.","yellow card",""
278738,"37","","yellow card","Tomovic N."
278738,"53","Peluso F.","yellow card",""
278738,"69","","yellow card","Kurtic J."
243194,"14","","yellow card","Posch S."
243194,"62","","yellow card","Geiger D."
243194,"64","Gerhardt Y.","yellow card",""
243194,"77","Arnold M.","yellow card",""
243194,"90","","yellow card","Akpoguma K."
243194,"90+1","","yellow card","Adamyan S."
271128,"7","Yilmaz B.","yellow card",""
271128,"8","","yellow card","Tekdemir M."
271128,"34","Ljajic A.","yellow card",""
271128,"34","Pereira D.","yellow card",""
271128,"45+1","","yellow card","Ucar U."
271128,"52","","yellow card","Crivelli E."
271128,"72","Uysal N.","yellow card",""
271128,"83","","yellow card","Epureanu A."
271128,"90","","yellow card","Skrtel M."
271135,"45+1","","yellow card","Campi G."
271135,"55","","yellow card","Avdijaj D."
271135,"77","Fernando","yellow card",""
271135,"81","Yesilyurt E.","yellow card",""
271135,"90","Samassa M.","yellow card",""
271135,"90+4","","yellow card","Kilinc K."
228828,"54","Chouiar M.","yellow card",""
228828,"69","Mendyl H.","yellow card",""
228828,"71","","yellow card","Perrin L."
228828,"74","","yellow card","Sanson M."
228828,"76","","yellow card","Germain V."
228828,"90+1","Pereira M.","yellow card",""
228830,"23","Martins G.","yellow card",""
228830,"24","","yellow card","Dolberg K."
228830,"26","","yellow card","Nsoki S."
228830,"65","Bakayoko T.","yellow card",""
228830,"87","","yellow card","Pelmard A."
261948,"26","Roberto S.","yellow card",""
261948,"47","Griezmann A.","yellow card",""
261948,"72","","yellow card","Zambo Andre-Frank"
261948,"81","","yellow card","Albiol R."
261948,"82","Junior F.","yellow card",""
261948,"90","Busquets S.","yellow card",""
261949,"25","Loren","yellow card",""
261949,"29","","yellow card","Vukcevic N."
261949,"57","","yellow card","Coke"
261949,"63","Carvalho W.","yellow card",""
261957,"6","Alcaraz R.","yellow card",""
261957,"35","Ramirez S.","yellow card",""
261957,"71","Kiko","yellow card",""
261957,"77","","yellow card","Herrera Y."
261957,"90","","yellow card","Sanchez G."
278741,"7","","yellow card","Khedira S."
278741,"41","","yellow card","Bonucci L."
278741,"56","","yellow card","de Ligt M."
278741,"79","Cistana A.","yellow card",""
278749,"42","","yellow card","Larsen J."
278749,"60","","yellow card","Jajalo M."
278749,"82","","yellow card","Walace"
278749,"90+1","","yellow card","Becao R."
228826,"11","Dibassy B.","yellow card",""
228826,"25","","yellow card","Kwateng E."
228826,"31","","yellow card","Tchouameni A."
228826,"45+1","Calabresi A.","yellow card",""
228829,"45","","yellow card","Sissoko I."
228831,"21","","yellow card","Deaux L."
228831,"49","Mollet F.","yellow card",""
228831,"53","","yellow card","Miguel F."
228831,"60","","yellow card","Landre L."
228831,"65","","yellow card","Fomba L."
228831,"67","Delort A.","yellow card",""
228831,"83","Hilton H.","yellow card",""
228832,"22","Fabio","yellow card",""
228832,"32","Lafont A.","yellow card",""
228832,"56","","yellow card","Lea S. J."
228832,"59","","yellow card","Hunou A."
228832,"75","","yellow card","Morel J."
228832,"88","","yellow card","Raphinha"
228833,"40","","yellow card","Donis A."
228833,"45+2","Bernat J.","yellow card",""
228833,"83","","yellow card","Rajkovic P."
228834,"25","","yellow card","Traore A."
228834,"52","Kolodziejczak T.","yellow card",""
228834,"61","Nordin A.","yellow card",""
228834,"84","Khazri W.","yellow card",""
228834,"85","","yellow card","Cohade R."
228834,"88","Bouanga D.","yellow card",""
228835,"90+3","Gradel M.","yellow card",""
261952,"75","","yellow card","Garcia D."
261953,"5","Baba I.","yellow card",""
261953,"7","Budimir A.","yellow card",""
261953,"13","","yellow card","Savic S."
261953,"55","","yellow card","Felipe"
261953,"77","","yellow card","Morata A."
261953,"77","Campos F.","yellow card",""
261953,"77","","red card","Morata A."
261953,"86","","yellow card","Correa A."
261954,"10","Militao E.","yellow card",""
261954,"41","","yellow card","Lillo"
261954,"57","Nacho","yellow card",""
261954,"80","","yellow card","Chimy Avila"
261956,"14","","yellow card","Nyom A."
261956,"31","Gomez M.","yellow card",""
261956,"41","","yellow card","Mata J."
261956,"45+2","","yellow card","Jason"
261956,"56","","yellow card","Dakonam D."
278740,"25","","yellow card","Kjaer S."
278740,"40","Zaniolo N.","yellow card",""
278740,"89","Jesus J.","yellow card",""
278742,"21","","yellow card","Bereszynski B."
278742,"39","","yellow card","Vieira R."
278742,"43","","yellow card","Murillo J."
278742,"47","Dalbert H.","yellow card",""
278742,"54","","red card","Murillo J."
278742,"76","","yellow card","Depaoli F."
278742,"88","Lirola P.","yellow card",""
278742,"90+2","Sottil R.","yellow card",""
278742,"90+5","Pulgar E.","yellow card",""
278743,"2","","yellow card","Tomiyasu T."
278743,"28","Lerager L.","yellow card",""
278743,"42","Zapata C.","yellow card",""
278743,"46","","yellow card","Denswil S."
278743,"68","Ghiglione P.","yellow card",""
278743,"73","Romero C.","yellow card",""
278743,"79","","yellow card","Poli A."
278743,"79","Radovanovic I.","yellow card",""
278743,"90+2","","yellow card","Skov Olsen A."
278744,"31","","yellow card","Alberto L."
278744,"45+2","D'Ambrosio D.","yellow card",""
